id,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
0,21.645,0.07499999999999929,2.9880000000000013,21.645,0.42499999999999893,2.9880000000000013,21.295,0.42499999999999893,2.9880000000000013,21.295,0.07499999999999929,2.9880000000000013
1,20.645,0.07499999999999929,2.9880000000000013,20.645,0.42499999999999893,2.9880000000000013,20.295,0.42499999999999893,2.9880000000000013,20.295,0.07499999999999929,2.9880000000000013
2,19.645,0.07499999999999929,2.9880000000000013,19.645,0.42499999999999893,2.9880000000000013,19.295,0.42499999999999893,2.9880000000000013,19.295,0.07499999999999929,2.9880000000000013
3,18.645,0.07499999999999929,2.9880000000000013,18.645,0.42499999999999893,2.9880000000000013,18.295,0.42499999999999893,2.9880000000000013,18.295,0.07499999999999929,2.9880000000000013
4,17.645,0.07499999999999929,2.9880000000000013,17.645,0.42499999999999893,2.9880000000000013,17.295,0.42499999999999893,2.9880000000000013,17.295,0.07499999999999929,2.9880000000000013
5,16.645,0.07499999999999929,2.9880000000000013,16.645,0.42499999999999893,2.9880000000000013,16.295,0.42499999999999893,2.9880000000000013,16.295,0.07499999999999929,2.9880000000000013
6,15.645,0.07499999999999929,2.9880000000000013,15.645,0.42499999999999893,2.9880000000000013,15.295000000000002,0.42499999999999893,2.9880000000000013,15.295000000000002,0.07499999999999929,2.9880000000000013
7,14.645,0.07499999999999929,2.9880000000000013,14.645,0.42499999999999893,2.9880000000000013,14.295000000000002,0.42499999999999893,2.9880000000000013,14.295000000000002,0.07499999999999929,2.9880000000000013
8,13.645,0.07499999999999929,2.9880000000000013,13.645,0.42499999999999893,2.9880000000000013,13.295000000000002,0.42499999999999893,2.9880000000000013,13.295000000000002,0.07499999999999929,2.9880000000000013
9,12.645,0.07499999999999929,2.9880000000000013,12.645,0.42499999999999893,2.9880000000000013,12.295000000000002,0.42499999999999893,2.9880000000000013,12.295000000000002,0.07499999999999929,2.9880000000000013
10,11.645,0.07499999999999929,2.9880000000000013,11.645,0.42499999999999893,2.9880000000000013,11.295000000000002,0.42499999999999893,2.9880000000000013,11.295000000000002,0.07499999999999929,2.9880000000000013
11,10.645,0.07499999999999929,2.9880000000000013,10.645,0.42499999999999893,2.9880000000000013,10.295000000000002,0.42499999999999893,2.9880000000000013,10.295000000000002,0.07499999999999929,2.9880000000000013
12,9.645,0.07499999999999929,2.9880000000000013,9.645,0.42499999999999893,2.9880000000000013,9.295000000000002,0.42499999999999893,2.9880000000000013,9.295000000000002,0.07499999999999929,2.9880000000000013
13,8.645,0.07499999999999929,2.9880000000000013,8.645,0.42499999999999893,2.9880000000000013,8.295000000000002,0.42499999999999893,2.9880000000000013,8.295000000000002,0.07499999999999929,2.9880000000000013
14,7.6450000000000005,0.07499999999999929,2.9880000000000013,7.6450000000000005,0.42499999999999893,2.9880000000000013,7.295000000000001,0.42499999999999893,2.9880000000000013,7.295000000000001,0.07499999999999929,2.9880000000000013
15,6.6450000000000005,0.07499999999999929,2.9880000000000013,6.6450000000000005,0.42499999999999893,2.9880000000000013,6.295000000000001,0.42499999999999893,2.9880000000000013,6.295000000000001,0.07499999999999929,2.9880000000000013
16,5.6450000000000005,0.07499999999999929,2.9880000000000013,5.6450000000000005,0.42499999999999893,2.9880000000000013,5.294999999999999,0.42499999999999893,2.9880000000000013,5.294999999999999,0.07499999999999929,2.9880000000000013
17,4.6450000000000005,0.07499999999999929,2.9880000000000013,4.6450000000000005,0.42499999999999893,2.9880000000000013,4.294999999999999,0.42499999999999893,2.9880000000000013,4.294999999999999,0.07499999999999929,2.9880000000000013
18,3.6450000000000005,0.07499999999999929,2.9880000000000013,3.6450000000000005,0.42499999999999893,2.9880000000000013,3.294999999999999,0.42499999999999893,2.9880000000000013,3.294999999999999,0.07499999999999929,2.9880000000000013
19,2.6450000000000005,0.07499999999999929,2.9880000000000013,2.6450000000000005,0.42499999999999893,2.9880000000000013,2.294999999999999,0.42499999999999893,2.9880000000000013,2.294999999999999,0.07499999999999929,2.9880000000000013
20,1.6450000000000005,0.07499999999999929,2.9880000000000013,1.6450000000000005,0.42499999999999893,2.9880000000000013,1.294999999999999,0.42499999999999893,2.9880000000000013,1.294999999999999,0.07499999999999929,2.9880000000000013
21,0.6450000000000005,0.07499999999999929,2.9880000000000013,0.6450000000000005,0.42499999999999893,2.9880000000000013,0.29499999999999904,0.42499999999999893,2.9880000000000013,0.29499999999999904,0.07499999999999929,2.9880000000000013
22,-0.35499999999999954,0.07499999999999929,2.9880000000000013,-0.35499999999999954,0.42499999999999893,2.9880000000000013,-0.705000000000001,0.42499999999999893,2.9880000000000013,-0.705000000000001,0.07499999999999929,2.9880000000000013
23,-1.3549999999999995,0.07499999999999929,2.9880000000000013,-1.3549999999999995,0.42499999999999893,2.9880000000000013,-1.705000000000001,0.42499999999999893,2.9880000000000013,-1.705000000000001,0.07499999999999929,2.9880000000000013
24,21.645,1.0749999999999993,2.9880000000000013,21.645,1.424999999999999,2.9880000000000013,21.295,1.424999999999999,2.9880000000000013,21.295,1.0749999999999993,2.9880000000000013
25,20.645,1.0749999999999993,2.9880000000000013,20.645,1.424999999999999,2.9880000000000013,20.295,1.424999999999999,2.9880000000000013,20.295,1.0749999999999993,2.9880000000000013
26,19.645,1.0749999999999993,2.9880000000000013,19.645,1.424999999999999,2.9880000000000013,19.295,1.424999999999999,2.9880000000000013,19.295,1.0749999999999993,2.9880000000000013
27,18.645,1.0749999999999993,2.9880000000000013,18.645,1.424999999999999,2.9880000000000013,18.295,1.424999999999999,2.9880000000000013,18.295,1.0749999999999993,2.9880000000000013
28,17.645,1.0749999999999993,2.9880000000000013,17.645,1.424999999999999,2.9880000000000013,17.295,1.424999999999999,2.9880000000000013,17.295,1.0749999999999993,2.9880000000000013
29,16.645,1.0749999999999993,2.9880000000000013,16.645,1.424999999999999,2.9880000000000013,16.295,1.424999999999999,2.9880000000000013,16.295,1.0749999999999993,2.9880000000000013
30,15.645,1.0749999999999993,2.9880000000000013,15.645,1.424999999999999,2.9880000000000013,15.295000000000002,1.424999999999999,2.9880000000000013,15.295000000000002,1.0749999999999993,2.9880000000000013
31,14.645,1.0749999999999993,2.9880000000000013,14.645,1.424999999999999,2.9880000000000013,14.295000000000002,1.424999999999999,2.9880000000000013,14.295000000000002,1.0749999999999993,2.9880000000000013
32,13.645,1.0749999999999993,2.9880000000000013,13.645,1.424999999999999,2.9880000000000013,13.295000000000002,1.424999999999999,2.9880000000000013,13.295000000000002,1.0749999999999993,2.9880000000000013
33,12.645,1.0749999999999993,2.9880000000000013,12.645,1.424999999999999,2.9880000000000013,12.295000000000002,1.424999999999999,2.9880000000000013,12.295000000000002,1.0749999999999993,2.9880000000000013
34,11.645,1.0749999999999993,2.9880000000000013,11.645,1.424999999999999,2.9880000000000013,11.295000000000002,1.424999999999999,2.9880000000000013,11.295000000000002,1.0749999999999993,2.9880000000000013
35,10.645,1.0749999999999993,2.9880000000000013,10.645,1.424999999999999,2.9880000000000013,10.295000000000002,1.424999999999999,2.9880000000000013,10.295000000000002,1.0749999999999993,2.9880000000000013
36,9.645,1.0749999999999993,2.9880000000000013,9.645,1.424999999999999,2.9880000000000013,9.295000000000002,1.424999999999999,2.9880000000000013,9.295000000000002,1.0749999999999993,2.9880000000000013
37,8.645,1.0749999999999993,2.9880000000000013,8.645,1.424999999999999,2.9880000000000013,8.295000000000002,1.424999999999999,2.9880000000000013,8.295000000000002,1.0749999999999993,2.9880000000000013
38,7.6450000000000005,1.0749999999999993,2.9880000000000013,7.6450000000000005,1.424999999999999,2.9880000000000013,7.295000000000001,1.424999999999999,2.9880000000000013,7.295000000000001,1.0749999999999993,2.9880000000000013
39,6.6450000000000005,1.0749999999999993,2.9880000000000013,6.6450000000000005,1.424999999999999,2.9880000000000013,6.295000000000001,1.424999999999999,2.9880000000000013,6.295000000000001,1.0749999999999993,2.9880000000000013
40,5.6450000000000005,1.0749999999999993,2.9880000000000013,5.6450000000000005,1.424999999999999,2.9880000000000013,5.294999999999999,1.424999999999999,2.9880000000000013,5.294999999999999,1.0749999999999993,2.9880000000000013
41,4.6450000000000005,1.0749999999999993,2.9880000000000013,4.6450000000000005,1.424999999999999,2.9880000000000013,4.294999999999999,1.424999999999999,2.9880000000000013,4.294999999999999,1.0749999999999993,2.9880000000000013
42,3.6450000000000005,1.0749999999999993,2.9880000000000013,3.6450000000000005,1.424999999999999,2.9880000000000013,3.294999999999999,1.424999999999999,2.9880000000000013,3.294999999999999,1.0749999999999993,2.9880000000000013
43,2.6450000000000005,1.0749999999999993,2.9880000000000013,2.6450000000000005,1.424999999999999,2.9880000000000013,2.294999999999999,1.424999999999999,2.9880000000000013,2.294999999999999,1.0749999999999993,2.9880000000000013
44,1.6450000000000005,1.0749999999999993,2.9880000000000013,1.6450000000000005,1.424999999999999,2.9880000000000013,1.294999999999999,1.424999999999999,2.9880000000000013,1.294999999999999,1.0749999999999993,2.9880000000000013
45,0.6450000000000005,1.0749999999999993,2.9880000000000013,0.6450000000000005,1.424999999999999,2.9880000000000013,0.29499999999999904,1.424999999999999,2.9880000000000013,0.29499999999999904,1.0749999999999993,2.9880000000000013
46,-0.35499999999999954,1.0749999999999993,2.9880000000000013,-0.35499999999999954,1.424999999999999,2.9880000000000013,-0.705000000000001,1.424999999999999,2.9880000000000013,-0.705000000000001,1.0749999999999993,2.9880000000000013
47,-1.3549999999999995,1.0749999999999993,2.9880000000000013,-1.3549999999999995,1.424999999999999,2.9880000000000013,-1.705000000000001,1.424999999999999,2.9880000000000013,-1.705000000000001,1.0749999999999993,2.9880000000000013
48,21.645,2.0749999999999993,2.988000000000001,21.645,2.424999999999999,2.988000000000001,21.295,2.424999999999999,2.988000000000001,21.295,2.0749999999999993,2.988000000000001
49,20.645,2.0749999999999993,2.988000000000001,20.645,2.424999999999999,2.988000000000001,20.295,2.424999999999999,2.988000000000001,20.295,2.0749999999999993,2.988000000000001
50,19.645,2.0749999999999993,2.988000000000001,19.645,2.424999999999999,2.988000000000001,19.295,2.424999999999999,2.988000000000001,19.295,2.0749999999999993,2.988000000000001
51,18.645,2.0749999999999993,2.988000000000001,18.645,2.424999999999999,2.988000000000001,18.295,2.424999999999999,2.988000000000001,18.295,2.0749999999999993,2.988000000000001
52,17.645,2.0749999999999993,2.988000000000001,17.645,2.424999999999999,2.988000000000001,17.295,2.424999999999999,2.988000000000001,17.295,2.0749999999999993,2.988000000000001
53,16.645,2.0749999999999993,2.988000000000001,16.645,2.424999999999999,2.988000000000001,16.295,2.424999999999999,2.988000000000001,16.295,2.0749999999999993,2.988000000000001
54,15.645,2.0749999999999993,2.988000000000001,15.645,2.424999999999999,2.988000000000001,15.295000000000002,2.424999999999999,2.988000000000001,15.295000000000002,2.0749999999999993,2.988000000000001
55,14.645,2.0749999999999993,2.988000000000001,14.645,2.424999999999999,2.988000000000001,14.295000000000002,2.424999999999999,2.988000000000001,14.295000000000002,2.0749999999999993,2.988000000000001
56,13.645,2.0749999999999993,2.988000000000001,13.645,2.424999999999999,2.988000000000001,13.295000000000002,2.424999999999999,2.988000000000001,13.295000000000002,2.0749999999999993,2.988000000000001
57,12.645,2.0749999999999993,2.988000000000001,12.645,2.424999999999999,2.988000000000001,12.295000000000002,2.424999999999999,2.988000000000001,12.295000000000002,2.0749999999999993,2.988000000000001
58,11.645,2.0749999999999993,2.988000000000001,11.645,2.424999999999999,2.988000000000001,11.295000000000002,2.424999999999999,2.988000000000001,11.295000000000002,2.0749999999999993,2.988000000000001
59,10.645,2.0749999999999993,2.988000000000001,10.645,2.424999999999999,2.988000000000001,10.295000000000002,2.424999999999999,2.988000000000001,10.295000000000002,2.0749999999999993,2.988000000000001
60,9.645,2.0749999999999993,2.988000000000001,9.645,2.424999999999999,2.988000000000001,9.295000000000002,2.424999999999999,2.988000000000001,9.295000000000002,2.0749999999999993,2.988000000000001
