id,c0_x,c0_y,c0_z,c1_x,c1_y,c1_z,c2_x,c2_y,c2_z,c3_x,c3_y,c3_z
19,14.637797025971032,-7.777197257312908,1.1749999999999998,14.381037172418143,-7.539343567823973,1.1749999999999998,14.381037172418143,-7.539343567823973,0.825,14.637797025971032,-7.777197257312908,0.825
20,15.232476554805492,-7.31553529613862,1.1749999999999998,15.154865798728467,-7.656821935990156,1.1749999999999998,15.154865798728467,-7.656821935990156,0.825,15.232476554805492,-7.31553529613862,0.825
21,13.8584551371634,-17.65630480647087,1.175,14.208455137163401,-17.65630480647087,1.175,14.208455137163401,-17.65630480647087,0.825,13.8584551371634,-17.65630480647087,0.825
22,13.740079364887082,-18.31557695423014,1.175,13.565077879318393,-18.012468920603922,1.175,13.565077879318393,-18.012468920603922,0.825,13.740079364887082,-18.31557695423014,0.825
23,14.444628856292569,-18.05027425433748,1.175,14.26962737072388,-18.353382287963697,1.175,14.26962737072388,-18.353382287963697,0.825,14.444628856292569,-18.05027425433748,0.825
24,-21.23351602856516,-27.833010468659147,1.175,-20.885264570717847,-27.798068772832757,1.175,-20.885264570717847,-27.798068772832757,0.825,-21.23351602856516,-27.833010468659147,0.825
25,-21.285483024037198,-28.500806859525962,1.175,-21.48987054171789,-28.21668409976124,1.175,-21.48987054171789,-28.21668409976124,0.825,-21.285483024037198,-28.500806859525962,0.825
26,-20.610939420420134,-28.166491985149467,1.175,-20.754806316880817,-28.485556737359378,1.175,-20.754806316880817,-28.485556737359378,0.825,-20.610939420420134,-28.166491985149467,0.825
27,-8.49959678360038,-27.44009396145441,1.175,-8.17722543569937,-27.57639038126244,1.175,-8.17722543569937,-27.57639038126244,0.825,-8.49959678360038,-27.44009396145441,0.825
28,-8.865360756989741,-28.00122612417862,1.175,-8.908511971244463,-27.653896349024887,1.175,-8.908511971244463,-27.653896349024887,0.825,-8.865360756989741,-28.00122612417862,0.825
29,-8.113113964509367,-28.03123065072137,1.175,-8.392336834754403,-28.242262849051684,1.175,-8.392336834754403,-28.242262849051684,0.825,-8.113113964509367,-28.03123065072137,0.825
30,3.358796955870372,-7.277556439284381,1.175,3.4524215458889778,-6.940311074388363,1.175,3.4524215458889778,-6.940311074388363,0.825,3.358796955870372,-7.277556439284381,0.825
31,3.962378649839941,-7.567972910886731,1.175,3.623503730576503,-7.6555159808248945,1.175,3.623503730576503,-7.6555159808248945,0.825,3.962378649839941,-7.567972910886731,0.825
32,3.895210225404106,-6.818130319959226,1.175,4.14045975987317,-7.067835477780821,1.175,4.14045975987317,-7.067835477780821,0.825,3.895210225404106,-6.818130319959226,0.825
